payment_id,order_id,payment_date,payment_method,amount
1881,4292,2024-05-03,Bank Transfer,888.91
1882,1467,2025-01-04,PayPal,983.17
1883,4658,2025-01-06,PayPal,1937.89
1884,3358,2024-04-02,Bank Transfer,1087.94
1885,4276,2025-01-24,Bank Transfer,776.4
1886,2317,2024-08-15,Bank Transfer,1840.3
1887,76,2024-04-25,PayPal,1378.38
1888,250,2024-12-24,Bank Transfer,1644.62
1889,2658,2024-12-09,PayPal,1079.28
1890,2426,2024-09-17,PayPal,367.38
1891,571,2024-10-06,PayPal,434.3
1892,3334,2024-08-11,PayPal,203.43
1893,3316,2024-05-21,PayPal,1548.36
1894,2836,2024-03-23,Credit Card,190.07
1895,522,2024-06-18,PayPal,1786.49
1896,1913,2024-09-26,Bank Transfer,1052.11
1897,4111,2024-04-05,Bank Transfer,1686.67
1898,385,2024-12-08,Bank Transfer,1502.49
1899,3524,2024-02-29,Bank Transfer,1027.83
1900,2580,2024-11-10,Credit Card,1843.04
1901,2077,2024-11-29,PayPal,1679.48
1902,435,2024-09-19,Credit Card,998.41
1903,2867,2024-05-29,Bank Transfer,489.12
1904,3398,2024-12-22,PayPal,93.25
1905,2743,2024-12-21,PayPal,1390.17
1906,1352,2024-03-07,Credit Card,787.56
1907,638,2024-02-29,Bank Transfer,284.77
1908,3161,2025-01-14,PayPal,683.0
1909,4925,2024-03-14,PayPal,1442.16
1910,4598,2024-02-17,PayPal,1932.67
1911,1603,2024-04-18,PayPal,247.19
1912,4449,2024-10-10,Credit Card,296.36
1913,1474,2024-08-16,Credit Card,1600.26
1914,3794,2024-07-27,Bank Transfer,266.19
1915,1756,2024-02-26,Bank Transfer,179.84
1916,412,2024-08-14,Credit Card,303.39
1917,2278,2024-12-17,Bank Transfer,1047.3
1918,262,2024-09-03,Bank Transfer,1534.28
1919,4372,2024-03-22,PayPal,896.83
1920,2581,2024-10-30,PayPal,732.62
1921,3981,2025-01-13,Credit Card,594.42
1922,1775,2024-09-27,Credit Card,1129.59
1923,1876,2024-06-15,Bank Transfer,155.22
1924,1044,2024-03-24,Bank Transfer,1418.13
1925,544,2024-07-10,Bank Transfer,1588.19
1926,1975,2024-06-04,PayPal,792.65
1927,2152,2024-08-28,Bank Transfer,1044.71
1928,2936,2024-05-20,Bank Transfer,1035.67
1929,82,2024-09-25,Bank Transfer,557.65
1930,4919,2025-01-16,Bank Transfer,1629.71
1931,4074,2024-08-06,Credit Card,293.65
1932,3713,2024-08-11,PayPal,1030.74
1933,2744,2024-09-15,PayPal,300.52
1934,877,2024-10-12,Bank Transfer,395.33
1935,437,2024-08-09,Bank Transfer,304.4
1936,2449,2024-04-27,PayPal,1701.65
1937,4303,2024-08-28,PayPal,708.43
1938,4439,2024-04-25,Bank Transfer,1458.02
1939,4931,2024-05-10,Credit Card,771.61
1940,231,2025-01-09,Bank Transfer,607.89
1941,4297,2024-12-29,Credit Card,1947.82
1942,3414,2024-02-17,Credit Card,1845.4
1943,3488,2024-07-23,PayPal,822.86
1944,2717,2024-03-13,Bank Transfer,1793.5
1945,4639,2024-05-21,Bank Transfer,1115.71
1946,1454,2024-05-16,PayPal,550.47
1947,2462,2024-05-02,PayPal,1817.68
1948,1987,2025-01-19,Credit Card,301.77
1949,4342,2024-06-12,Bank Transfer,574.7
1950,1146,2024-07-31,Bank Transfer,1859.18
1951,4745,2025-01-08,Credit Card,927.89
1952,4800,2024-10-20,Credit Card,1377.24
1953,363,2024-07-02,Bank Transfer,1041.03
1954,656,2024-05-23,Credit Card,294.01
1955,1489,2024-11-09,Credit Card,695.64
1956,790,2024-08-10,Credit Card,1297.95
1957,4160,2024-09-01,PayPal,174.97
1958,3140,2024-09-25,Bank Transfer,572.2
1959,2660,2024-04-30,PayPal,1683.63
1960,3177,2025-01-06,Bank Transfer,677.19
1961,1884,2024-06-20,PayPal,35.54
1962,4403,2024-02-17,PayPal,1006.35
1963,3046,2024-12-19,Credit Card,1236.69
1964,379,2025-01-27,Credit Card,368.29
1965,3531,2024-06-21,Credit Card,962.1
1966,2351,2024-10-25,PayPal,1028.76
1967,2351,2024-11-29,Credit Card,338.31
1968,3832,2024-12-03,PayPal,1763.7
1969,2537,2024-10-15,PayPal,558.89
1970,1796,2024-11-01,Credit Card,1557.36
1971,1711,2024-04-20,Credit Card,452.17
1972,1901,2024-07-17,Bank Transfer,1864.75
1973,2900,2024-02-21,PayPal,500.56
1974,3561,2024-04-21,PayPal,487.52
1975,2913,2024-11-30,Bank Transfer,698.85
1976,1426,2024-08-08,Credit Card,1249.52
1977,2275,2024-02-20,PayPal,1212.98
1978,3438,2024-11-17,Bank Transfer,314.07
1979,2224,2024-07-14,Credit Card,204.49
1980,1116,2025-01-08,Bank Transfer,1337.3
1981,655,2024-08-31,Credit Card,724.31
1982,2996,2024-08-09,Bank Transfer,1013.6
1983,4258,2024-06-17,Credit Card,1476.19
1984,1380,2024-07-26,Bank Transfer,427.89
1985,3910,2024-11-28,Bank Transfer,256.59
1986,910,2024-08-09,Credit Card,1847.81
1987,2703,2024-03-03,PayPal,61.06
1988,3380,2024-08-13,PayPal,1807.94
1989,3746,2024-03-13,PayPal,1666.6
1990,1528,2024-10-13,PayPal,522.24
1991,2815,2025-01-02,PayPal,1477.53
1992,3842,2025-01-29,PayPal,1315.09
1993,3589,2024-11-06,Credit Card,224.14
1994,903,2024-09-06,PayPal,1620.38
1995,3402,2024-10-30,Bank Transfer,1670.97
1996,1728,2025-02-08,Credit Card,1354.08
1997,1070,2024-03-26,PayPal,331.48
1998,2423,2025-02-08,PayPal,1210.75
1999,3517,2024-04-11,Credit Card,1152.34
2000,2292,2024-09-28,PayPal,1066.08
2001,3041,2024-04-19,Bank Transfer,443.18
2002,816,2024-05-11,Credit Card,1604.63
2003,120,2025-01-16,Credit Card,1716.64
2004,4545,2024-11-14,Bank Transfer,703.02
2005,3902,2024-07-13,Credit Card,768.47
2006,1536,2025-02-01,Bank Transfer,1609.7
2007,2867,2024-03-16,Credit Card,1680.12
2008,4022,2025-01-09,Bank Transfer,160.47
2009,1267,2024-05-03,PayPal,625.28
2010,905,2024-09-17,Bank Transfer,33.26
2011,1928,2024-03-22,Bank Transfer,1566.87
2012,1331,2024-03-29,Bank Transfer,1909.69
2013,4484,2024-04-21,Credit Card,987.46
2014,3562,2024-08-18,PayPal,1868.87
2015,2520,2024-08-06,Bank Transfer,1929.34
2016,343,2024-05-17,PayPal,1304.34
2017,2564,2024-06-29,Bank Transfer,1426.61
2018,22,2024-09-28,Bank Transfer,1473.2
2019,959,2024-10-16,Bank Transfer,1646.91
2020,2189,2024-09-24,Credit Card,1495.34
2021,1964,2024-08-29,PayPal,839.81
2022,1548,2024-06-03,Bank Transfer,679.95
2023,219,2024-10-27,Credit Card,164.82
2024,634,2024-03-19,Credit Card,1767.69
2025,4168,2024-11-06,PayPal,30.63
2026,362,2024-11-20,Credit Card,99.38
2027,1147,2024-04-29,Credit Card,273.1
2028,452,2025-01-27,PayPal,486.86
2029,1367,2025-01-28,Credit Card,1092.75
2030,1926,2024-05-15,Bank Transfer,1442.64
2031,3142,2024-08-20,Credit Card,1067.69
2032,4329,2024-07-17,Credit Card,597.1
2033,3138,2025-02-06,Credit Card,1701.6
2034,955,2024-08-21,Credit Card,1731.69
2035,2343,2024-07-31,PayPal,1729.39
2036,1486,2024-02-12,PayPal,1621.52
2037,2888,2024-06-17,Bank Transfer,1235.42
2038,817,2025-01-29,Credit Card,1811.03
2039,1569,2024-11-04,Bank Transfer,107.08
2040,3213,2024-08-23,PayPal,661.91
2041,3301,2024-12-07,Bank Transfer,1071.09
2042,4118,2024-02-13,PayPal,934.86
2043,3520,2024-08-17,Credit Card,381.96
2044,1613,2024-09-20,Credit Card,860.94
2045,1955,2024-03-05,PayPal,125.34
2046,2502,2024-11-29,PayPal,50.91
2047,1633,2024-02-26,Credit Card,1489.14
2048,499,2024-10-09,Bank Transfer,1396.09
2049,2863,2024-12-16,Credit Card,1691.74
2050,2256,2024-11-27,Credit Card,1328.85
2051,3502,2024-07-15,Bank Transfer,1631.01
2052,2572,2025-01-02,PayPal,1796.71
2053,3126,2024-10-15,Bank Transfer,843.05
2054,3825,2024-06-29,PayPal,1551.03
2055,2084,2024-03-26,PayPal,1235.77
2056,984,2025-01-18,PayPal,348.33
2057,4138,2024-02-20,PayPal,36.55
2058,42,2024-12-22,Credit Card,1677.04
2059,899,2024-07-23,Credit Card,1524.88
2060,3634,2024-05-22,PayPal,398.9
2061,4183,2024-02-24,PayPal,988.43
2062,800,2024-08-19,Credit Card,1520.69
2063,1969,2024-02-22,Bank Transfer,1627.22
2064,1561,2024-08-03,Credit Card,311.59
2065,4442,2024-08-31,Bank Transfer,461.58
2066,3940,2024-04-28,PayPal,1565.18
2067,1348,2024-11-30,Bank Transfer,1466.03
2068,1713,2024-09-04,Bank Transfer,485.92
2069,2700,2024-10-30,Credit Card,248.9
2070,2261,2024-10-16,Credit Card,952.02
2071,3317,2024-06-05,PayPal,934.4
2072,3454,2024-07-29,PayPal,175.44
2073,414,2024-09-02,Credit Card,57.62
2074,2880,2024-11-18,Bank Transfer,190.85
2075,1005,2024-05-23,Bank Transfer,1796.49
2076,1333,2024-08-25,Bank Transfer,1468.83
2077,4093,2024-04-25,Bank Transfer,1509.27
2078,1764,2024-12-17,Bank Transfer,1910.06
2079,2469,2024-02-13,Bank Transfer,1336.13
2080,699,2024-05-07,PayPal,131.06
2081,3234,2024-05-17,Bank Transfer,1291.45
2082,3186,2024-08-27,Credit Card,190.67
2083,2622,2024-12-31,Bank Transfer,708.33
2084,2876,2024-12-03,Bank Transfer,1060.88
2085,155,2024-06-24,Bank Transfer,972.22
2086,4082,2024-08-06,PayPal,932.64
2087,808,2024-05-01,Bank Transfer,439.74
2088,4170,2024-07-26,Credit Card,1476.09
2089,4519,2025-02-04,Credit Card,1876.68
2090,4024,2025-01-10,Credit Card,1337.29
2091,4404,2024-06-15,PayPal,563.74
2092,3180,2024-10-22,Bank Transfer,1866.99
2093,2619,2024-05-29,Credit Card,228.7
2094,1623,2024-11-03,Bank Transfer,1092.51
2095,2004,2024-10-29,Bank Transfer,746.4
2096,2444,2024-02-11,Credit Card,1107.34
2097,2529,2025-01-11,Credit Card,1239.95
2098,1318,2024-06-01,PayPal,1484.91
2099,2648,2025-01-14,PayPal,110.95
2100,3850,2024-05-20,PayPal,514.22
2101,3991,2024-10-06,Bank Transfer,95.27
2102,387,2024-03-30,PayPal,735.48
2103,3291,2024-08-13,Credit Card,705.08
2104,4629,2024-04-20,PayPal,184.18
2105,3875,2024-08-26,Bank Transfer,481.25
2106,312,2024-03-02,Bank Transfer,328.47
2107,3180,2024-10-04,Credit Card,1301.62
2108,3937,2024-02-12,PayPal,640.83
2109,4898,2024-04-22,Bank Transfer,1413.17
2110,3,2024-03-25,PayPal,1396.47
2111,2464,2025-01-10,Credit Card,1020.76
2112,3181,2024-08-02,Credit Card,1229.24
2113,2945,2024-09-11,PayPal,817.8
2114,822,2025-01-11,Credit Card,1643.32
2115,4556,2024-12-23,Credit Card,1110.29
2116,1063,2024-08-23,Credit Card,1418.16
2117,3939,2024-05-14,PayPal,1015.27
2118,2493,2024-12-12,Credit Card,734.87
2119,1946,2024-10-23,Credit Card,1178.62
2120,2636,2024-12-10,Credit Card,1977.5
2121,3092,2024-07-09,Credit Card,243.51
2122,2146,2024-12-17,Bank Transfer,1732.41
2123,1103,2024-05-18,Bank Transfer,1266.36
2124,3343,2024-05-14,Bank Transfer,207.0
2125,3312,2024-11-22,Credit Card,1325.35
2126,2620,2024-03-12,Bank Transfer,801.49
2127,3539,2024-07-24,Credit Card,515.67
2128,2599,2024-08-18,Bank Transfer,564.22
2129,4846,2024-11-24,PayPal,1873.86
2130,1390,2024-08-28,Credit Card,76.73
2131,4652,2024-06-14,Bank Transfer,1335.44
2132,2772,2024-11-24,PayPal,1066.84
2133,1972,2024-10-08,Credit Card,41.47
2134,2865,2024-08-22,Bank Transfer,136.94
2135,4521,2024-12-26,PayPal,749.11
2136,2013,2024-05-22,PayPal,1494.09
2137,794,2024-05-20,Bank Transfer,1716.35
2138,322,2024-05-22,Bank Transfer,1045.11
2139,1905,2025-01-19,PayPal,1962.4
2140,4476,2024-02-25,Credit Card,1844.18
2141,4981,2024-09-09,Credit Card,892.49
2142,1341,2024-09-14,PayPal,1694.41
2143,3625,2024-10-21,Bank Transfer,1571.13
2144,2364,2024-09-18,Credit Card,1003.47
2145,1540,2025-01-23,Credit Card,1880.69
2146,4112,2024-06-10,Credit Card,1878.95
2147,729,2024-11-23,PayPal,1331.05
2148,705,2024-09-24,PayPal,914.8
2149,769,2024-05-02,Credit Card,33.4
2150,2331,2024-02-18,Credit Card,365.53
2151,4026,2024-04-26,Credit Card,884.77
2152,4081,2024-04-21,PayPal,652.31
2153,2144,2024-10-08,Credit Card,957.98
2154,544,2024-02-22,Bank Transfer,558.55
2155,4330,2024-08-06,Credit Card,55.58
2156,510,2024-10-09,Credit Card,1508.3
2157,740,2025-01-18,Credit Card,492.82
2158,1381,2024-07-02,Bank Transfer,252.52
2159,4486,2024-07-27,Bank Transfer,56.5
2160,66,2024-02-10,Credit Card,205.43
2161,2026,2025-01-02,Bank Transfer,1150.02
2162,893,2024-11-11,PayPal,1327.79
2163,4576,2024-12-25,Bank Transfer,1762.09
2164,4754,2024-06-20,Credit Card,942.82
2165,4031,2024-04-09,Credit Card,547.8
2166,2047,2024-07-22,Bank Transfer,907.61
2167,3445,2024-10-06,PayPal,658.16
2168,619,2024-10-08,Bank Transfer,1468.24
2169,2542,2024-12-08,PayPal,1130.53
2170,809,2024-03-01,PayPal,1809.6
2171,4468,2024-03-28,Bank Transfer,1660.55
2172,1691,2024-11-23,PayPal,1889.14
2173,3631,2024-06-28,PayPal,985.03
2174,365,2024-04-10,Bank Transfer,1926.14
2175,855,2024-04-29,PayPal,1040.38
2176,973,2024-12-28,Bank Transfer,386.54
2177,4989,2025-01-28,Credit Card,1734.1
2178,1837,2024-10-18,Credit Card,1887.37
2179,1076,2024-02-23,Bank Transfer,764.23
2180,3458,2025-01-23,Credit Card,1141.8
2181,4381,2024-03-30,Bank Transfer,1610.5
2182,4757,2024-10-01,PayPal,1096.03
2183,578,2024-09-28,Credit Card,766.45
2184,3371,2024-10-21,Bank Transfer,1241.6
2185,969,2024-10-07,PayPal,1464.72
2186,4703,2024-07-14,Bank Transfer,1747.17
2187,3749,2024-07-06,PayPal,1354.63
2188,4116,2024-04-25,Bank Transfer,860.17
2189,3087,2024-05-04,PayPal,922.78
2190,2429,2024-02-17,Bank Transfer,1472.01
2191,3041,2024-09-29,Bank Transfer,910.84
2192,2620,2024-12-24,Bank Transfer,1819.05
2193,3801,2025-01-20,PayPal,878.7
2194,1753,2024-04-13,Bank Transfer,1337.45
2195,4154,2025-01-27,Credit Card,97.69
2196,3788,2024-05-14,PayPal,87.31
2197,3371,2024-06-27,Bank Transfer,283.55
2198,2034,2025-01-03,PayPal,485.3
2199,1835,2024-07-13,Bank Transfer,492.83
2200,3831,2024-06-24,PayPal,1388.6
2201,1440,2024-05-21,PayPal,1007.54
2202,4097,2024-02-10,PayPal,1635.53
2203,3677,2024-05-14,Credit Card,904.58
2204,4462,2024-02-20,PayPal,537.81
2205,3299,2024-07-28,Credit Card,1492.88
2206,2945,2024-09-27,Credit Card,181.09
2207,3768,2024-10-15,Credit Card,287.89
2208,2037,2024-09-26,Credit Card,26.0
2209,2722,2024-03-25,Bank Transfer,1600.36
2210,4592,2024-12-16,Bank Transfer,351.56
2211,4161,2024-06-25,Bank Transfer,1776.78
2212,1347,2024-05-25,Bank Transfer,1555.94
2213,1282,2024-12-17,Bank Transfer,1319.98
2214,2839,2024-12-13,PayPal,1558.89
2215,4096,2024-12-31,PayPal,1244.62
2216,1786,2024-03-03,Credit Card,1033.89
2217,4404,2024-12-17,Credit Card,1006.37
2218,262,2024-04-18,PayPal,1204.94
2219,4769,2024-10-31,Bank Transfer,155.5
2220,4926,2024-08-06,Bank Transfer,40.1
2221,1044,2024-04-29,Credit Card,1376.28
2222,681,2025-02-01,PayPal,1486.95
2223,1842,2024-04-12,PayPal,601.33
2224,646,2024-02-19,Bank Transfer,1656.74
2225,2542,2024-03-25,PayPal,26.04
2226,4473,2024-04-05,PayPal,1091.64
2227,3253,2025-01-10,PayPal,265.61
2228,3604,2024-10-09,Credit Card,600.43
2229,4329,2024-10-02,Bank Transfer,646.07
2230,4799,2024-06-26,PayPal,494.42
2231,1656,2024-05-02,PayPal,759.85
2232,386,2024-03-16,Bank Transfer,516.21
2233,3421,2024-09-12,Credit Card,1269.66
2234,3210,2025-01-31,PayPal,373.43
2235,89,2024-06-14,Bank Transfer,1221.57
2236,1344,2024-02-10,Bank Transfer,1336.16
2237,466,2024-02-17,Credit Card,1783.01
2238,2021,2024-06-01,Credit Card,1697.4
2239,3049,2024-03-29,PayPal,859.22
2240,507,2024-04-26,Credit Card,1360.3
2241,628,2024-03-10,Bank Transfer,940.88
2242,3808,2024-10-23,Credit Card,34.37
2243,2733,2024-09-02,Bank Transfer,1228.04
2244,4904,2024-04-03,Credit Card,1438.52
2245,370,2024-11-06,PayPal,1623.75
2246,4225,2024-02-24,Bank Transfer,1109.64
2247,184,2024-11-29,Credit Card,361.5
2248,1985,2024-11-04,Credit Card,1984.91
2249,4773,2025-01-05,Bank Transfer,807.23
2250,2566,2024-07-07,Credit Card,397.79
2251,2560,2025-02-05,PayPal,235.79
2252,737,2024-08-27,PayPal,491.09
2253,737,2024-03-29,PayPal,1800.27
2254,2104,2024-12-18,Credit Card,572.07
2255,2830,2025-01-26,PayPal,614.06
2256,704,2024-03-01,Credit Card,1917.5
2257,1692,2024-06-04,PayPal,741.07
2258,615,2024-09-01,PayPal,1591.75
2259,2472,2025-01-13,Bank Transfer,1247.0
2260,2859,2024-03-28,Bank Transfer,833.11
2261,1585,2024-12-08,Credit Card,1386.7
2262,3129,2024-11-04,Credit Card,480.74
2263,3376,2024-02-21,Bank Transfer,629.31
2264,3274,2024-09-16,PayPal,57.77
2265,3658,2024-05-11,PayPal,538.58
2266,2668,2025-01-27,Credit Card,1800.62
2267,2598,2024-03-01,Bank Transfer,22.85
2268,4643,2025-01-27,Credit Card,838.18
2269,1893,2024-06-22,PayPal,534.1
2270,162,2024-06-03,PayPal,1309.54
2271,3499,2024-09-02,Bank Transfer,1563.88
2272,3932,2024-05-30,PayPal,1024.4
2273,812,2024-11-10,Credit Card,544.19
2274,2531,2024-08-01,PayPal,316.41
2275,2257,2024-05-03,Bank Transfer,1874.28
2276,2251,2025-01-29,Bank Transfer,148.36
2277,2592,2024-08-27,Credit Card,705.28
2278,201,2024-06-27,Bank Transfer,54.27
2279,2175,2024-07-30,Credit Card,1927.65
2280,622,2024-11-28,Bank Transfer,569.03
2281,3102,2024-12-25,Credit Card,1205.18
2282,4924,2024-08-15,Bank Transfer,529.84
2283,3310,2024-09-29,PayPal,214.69
2284,1675,2024-07-31,Credit Card,1836.78
2285,703,2025-01-17,Credit Card,88.39
2286,4775,2024-04-28,Credit Card,1733.94
2287,3517,2024-09-23,PayPal,1958.91
2288,1930,2024-12-20,Bank Transfer,545.26
2289,3868,2024-08-31,Bank Transfer,71.23
2290,4998,2025-02-08,Bank Transfer,214.06
2291,1297,2024-11-25,Bank Transfer,54.04
2292,399,2024-04-07,Bank Transfer,208.23
2293,3140,2024-05-24,Credit Card,493.49
2294,1241,2024-12-27,Bank Transfer,502.87
2295,3204,2024-11-13,Credit Card,649.31
2296,1803,2024-06-15,Credit Card,1744.95
2297,3511,2024-10-13,PayPal,989.4
2298,981,2024-10-30,Credit Card,1965.06
2299,4977,2024-06-15,Credit Card,1422.4
2300,4702,2024-05-10,Bank Transfer,234.12
2301,4185,2024-08-31,Bank Transfer,1822.03
2302,1736,2024-12-27,Credit Card,1769.93
2303,3503,2024-03-20,Credit Card,1744.51
2304,4359,2024-07-03,Credit Card,1034.42
2305,1393,2025-01-07,PayPal,740.83
2306,3396,2024-03-12,PayPal,1149.63
2307,4044,2024-09-04,PayPal,811.96
2308,4695,2024-04-09,PayPal,35.58
2309,700,2024-08-15,Credit Card,955.25
2310,1224,2024-04-05,Credit Card,472.23
2311,2673,2025-01-07,Bank Transfer,263.28
2312,1717,2024-10-29,PayPal,428.39
2313,3059,2024-04-21,Credit Card,717.4
2314,1373,2024-12-01,Bank Transfer,1513.69
2315,3772,2024-08-27,Bank Transfer,291.83
2316,2549,2025-01-12,PayPal,1402.15
2317,181,2024-04-02,PayPal,1443.11
2318,230,2024-07-27,Bank Transfer,522.3
2319,2183,2025-02-04,PayPal,1336.95
2320,738,2024-05-25,PayPal,1110.21
2321,4357,2025-01-04,Bank Transfer,1227.59
2322,1419,2024-03-31,Credit Card,1081.6
2323,1054,2024-09-23,PayPal,585.16
2324,4485,2024-06-25,Credit Card,1629.27
2325,793,2025-01-11,PayPal,405.29
2326,1067,2024-03-18,Bank Transfer,986.65
2327,1737,2024-08-22,Bank Transfer,874.06
2328,2334,2024-06-21,Bank Transfer,1735.85
2329,3598,2024-04-20,Credit Card,300.19
2330,1331,2025-01-12,Credit Card,1814.3
2331,1132,2024-06-28,PayPal,334.26
2332,3546,2024-06-29,Credit Card,916.93
2333,4557,2024-10-17,Bank Transfer,445.38
2334,4198,2024-08-08,Bank Transfer,175.62
2335,2789,2024-11-01,PayPal,225.97
2336,2805,2024-07-20,Credit Card,1869.05
2337,3975,2024-12-05,Bank Transfer,574.63
2338,2845,2024-09-01,Bank Transfer,34.7
2339,2115,2024-12-09,PayPal,580.41
2340,740,2024-08-31,PayPal,860.03
2341,1760,2024-10-22,PayPal,552.33
2342,29,2024-11-16,PayPal,927.32
2343,2454,2024-03-10,Bank Transfer,1469.61
2344,3168,2024-06-18,Bank Transfer,657.04
2345,2866,2025-01-25,Credit Card,369.66
2346,2022,2024-06-19,Bank Transfer,273.83
2347,2449,2024-09-25,PayPal,1332.26
2348,1901,2024-02-24,PayPal,1459.2
2349,973,2024-05-13,Bank Transfer,1902.08
2350,3024,2024-02-29,PayPal,1839.75
2351,4507,2025-02-06,Bank Transfer,1400.79
2352,3683,2024-08-26,PayPal,649.91
2353,2162,2024-03-28,PayPal,289.86
2354,4455,2024-09-19,Credit Card,1492.9
2355,3691,2024-07-22,Credit Card,1825.0
2356,3470,2024-11-17,Credit Card,705.63
2357,5,2024-11-17,Credit Card,1417.72
2358,1420,2025-01-05,Credit Card,72.03
2359,1599,2024-12-27,Bank Transfer,1668.83
2360,3634,2024-10-07,Credit Card,532.92
2361,2337,2024-06-15,Bank Transfer,1853.53
2362,1352,2025-01-02,PayPal,1045.63
2363,4788,2024-06-05,Credit Card,870.71
2364,2855,2024-05-20,Credit Card,1852.78
2365,1948,2024-11-23,Credit Card,658.99
2366,3482,2024-08-21,Bank Transfer,284.35
2367,421,2024-08-03,Bank Transfer,1713.56
2368,4168,2024-07-08,Credit Card,62.23
2369,3883,2024-03-20,Bank Transfer,1014.41
2370,36,2024-10-28,Bank Transfer,1013.04
2371,1495,2024-12-15,Credit Card,1996.39
2372,4754,2024-06-19,Credit Card,725.71
2373,943,2024-02-14,Credit Card,1300.55
2374,4861,2024-12-25,PayPal,1539.27
2375,1602,2024-11-10,Bank Transfer,704.1
2376,2124,2024-12-01,PayPal,1138.51
2377,1734,2024-06-02,Credit Card,1464.92
2378,4014,2024-08-26,Bank Transfer,278.79
2379,4754,2024-09-11,Credit Card,351.7
2380,712,2024-05-28,Credit Card,50.61
2381,1375,2024-09-23,Credit Card,968.8
2382,4600,2024-11-22,Credit Card,1691.0
2383,3798,2024-03-24,Bank Transfer,1952.07
2384,4675,2025-01-17,Bank Transfer,1802.51
2385,2029,2024-11-11,PayPal,1581.87
2386,2054,2025-01-02,Credit Card,354.3
2387,279,2024-06-14,Credit Card,372.85
2388,1399,2024-11-21,PayPal,117.35
2389,37,2024-02-20,Bank Transfer,946.21
2390,264,2024-08-25,Credit Card,481.29
2391,4376,2024-09-18,Credit Card,991.62
2392,2844,2024-04-01,Credit Card,1794.54
2393,4441,2024-10-20,PayPal,313.87
2394,3124,2024-05-18,Credit Card,1022.38
2395,4605,2024-05-30,Bank Transfer,750.97
2396,4718,2024-07-16,Credit Card,1911.71
2397,410,2024-11-11,Bank Transfer,666.6
2398,2934,2024-05-31,Credit Card,1565.84
2399,1150,2024-02-24,Bank Transfer,1723.03
2400,3414,2024-05-11,PayPal,1925.45
2401,177,2025-01-30,Bank Transfer,1175.09
2402,3742,2024-06-17,Bank Transfer,593.71
2403,2300,2024-02-19,Credit Card,223.55
2404,3622,2024-07-30,Credit Card,759.1
2405,4774,2025-02-05,Credit Card,484.73
2406,2423,2025-01-04,Bank Transfer,1446.91
2407,2033,2024-07-18,PayPal,269.15
2408,2818,2024-09-27,Bank Transfer,1352.85
2409,176,2025-02-04,Credit Card,309.06
2410,4934,2024-06-28,Bank Transfer,863.63
